time elapsed: 117.1551 seconds

=================================

sim results:

number of photons = 1000000
overflow: 2.89133608163770521060e+05
sum: 7.10870769557172781788e+05
sum: 7.10866391836229478940e+05
avg: 7.10870769557172765829e-01
perc_in: 71.09

number of photons = 1000000
bin size = 0.00833 [cm] 
last row is overflow. Ignore.
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
0.00417 	 0.00000000000000000000e+00 	 5.69034172685670555989e-06 	 0.00000000000000000000e+00 
0.01250 	 0.00000000000000000000e+00 	 5.38851438024473515656e-06 	 0.00000000000000000000e+00 
0.02083 	 0.00000000000000000000e+00 	 6.95395382847723238961e-06 	 0.00000000000000000000e+00 
0.02917 	 0.00000000000000000000e+00 	 4.68253664715823180299e-06 	 0.00000000000000000000e+00 
0.03750 	 0.00000000000000000000e+00 	 6.39768480735151889649e-06 	 0.00000000000000000000e+00 
0.04583 	 0.00000000000000000000e+00 	 4.97528140561392590767e-06 	 0.00000000000000000000e+00 
0.05417 	 0.00000000000000000000e+00 	 4.94218797305505224955e-06 	 0.00000000000000000000e+00 
0.06250 	 0.00000000000000000000e+00 	 5.82366216114514088985e-06 	 0.00000000000000000000e+00 
0.07083 	 0.00000000000000000000e+00 	 8.58901024877199023512e-06 	 0.00000000000000000000e+00 
0.07917 	 0.00000000000000000000e+00 	 9.04368714203154399798e-06 	 0.00000000000000000000e+00 
0.08750 	 0.00000000000000000000e+00 	 8.56021250444491448245e-06 	 0.00000000000000000000e+00 
0.09583 	 0.00000000000000000000e+00 	 8.46181434379301179716e-06 	 0.00000000000000000000e+00 
0.10417 	 0.00000000000000000000e+00 	 8.80382332608130458568e-06 	 0.00000000000000000000e+00 
0.11250 	 0.00000000000000000000e+00 	 9.15796875174180526633e-06 	 0.00000000000000000000e+00 
0.12083 	 0.00000000000000000000e+00 	 1.06336165996687722170e-05 	 0.00000000000000000000e+00 
0.12917 	 0.00000000000000000000e+00 	 1.45654718122781202548e-05 	 0.00000000000000000000e+00 
0.13750 	 0.00000000000000000000e+00 	 1.72316967346431190028e-05 	 0.00000000000000000000e+00 
0.14583 	 0.00000000000000000000e+00 	 1.55697227045667975693e-05 	 0.00000000000000000000e+00 
