time elapsed: 11.1414 seconds

=================================

sim results:

number of photons = 10000
overflow: 2.84626511895417343112e+03
sum: 7.15005173384127465397e+03
sum: 7.15373488104582611413e+03
avg: 7.15005173384127501457e-01
perc_in: 71.50

number of photons = 10000
bin size = 0.00833 [cm] 
last row is overflow. Ignore.
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
0.00417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.01250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.02083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.02917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.03750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.04583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.05417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.06250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.07083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.07917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.08750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.09583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.10417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.11250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.12083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.12917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.13750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.14583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.15417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.16250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.17083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 
0.17917 	 0.00000000000000000000e+00 	 3.24630196320698284922e-06 	 0.00000000000000000000e+00 
0.18750 	 0.00000000000000000000e+00 	 1.76287579131852657973e-06 	 0.00000000000000000000e+00 
0.19583 	 0.00000000000000000000e+00 	 2.65540365363185146421e-06 	 0.00000000000000000000e+00 
0.20417 	 0.00000000000000000000e+00 	 6.38074549911746032439e-06 	 0.00000000000000000000e+00 
0.21250 	 0.00000000000000000000e+00 	 4.30050253301168516884e-06 	 0.00000000000000000000e+00 
0.22083 	 0.00000000000000000000e+00 	 2.40882636261165460371e-06 	 0.00000000000000000000e+00 
0.22917 	 0.00000000000000000000e+00 	 3.50220060402343547027e-06 	 0.00000000000000000000e+00 
0.23750 	 0.00000000000000000000e+00 	 5.32037336411748374950e-06 	 0.00000000000000000000e+00 
0.24583 	 0.00000000000000000000e+00 	 9.28667506442578877322e-06 	 0.00000000000000000000e+00 
0.25417 	 0.00000000000000000000e+00 	 6.67031699691324015072e-06 	 0.00000000000000000000e+00 
0.26250 	 0.00000000000000000000e+00 	 5.67809610630042052256e-06 	 0.00000000000000000000e+00 
0.27083 	 0.00000000000000000000e+00 	 7.09938349857807141709e-06 	 0.00000000000000000000e+00 
0.27917 	 0.00000000000000000000e+00 	 4.12693005898769375243e-05 	 0.00000000000000000000e+00 
0.28750 	 0.00000000000000000000e+00 	 3.08155714905048849078e-05 	 0.00000000000000000000e+00 
0.29583 	 0.00000000000000000000e+00 	 3.15661165679692484764e-05 	 0.00000000000000000000e+00 
0.30417 	 0.00000000000000000000e+00 	 6.43979147220279134808e-05 	 0.00000000000000000000e+00 
0.31250 	 0.00000000000000000000e+00 	 4.63396529058394038140e-05 	 0.00000000000000000000e+00 
0.32083 	 0.00000000000000000000e+00 	 3.76446105008734543734e-05 	 0.00000000000000000000e+00 
0.32917 	 0.00000000000000000000e+00 	 4.85321579369803838828e-05 	 0.00000000000000000000e+00 
0.33750 	 0.00000000000000000000e+00 	 3.30715383353198259840e-05 	 0.00000000000000000000e+00 
0.34583 	 0.00000000000000000000e+00 	 5.75651585624989482509e-05 	 0.00000000000000000000e+00 
0.35417 	 0.00000000000000000000e+00 	 9.66544849639252597441e-05 	 0.00000000000000000000e+00 
0.36250 	 0.00000000000000000000e+00 	 1.19178208426391491880e-04 	 0.00000000000000000000e+00 
0.37083 	 0.00000000000000000000e+00 	 1.21341608607010724343e-04 	 0.00000000000000000000e+00 
0.37917 	 0.00000000000000000000e+00 	 1.63278327313384150890e-04 	 0.00000000000000000000e+00 
0.38750 	 0.00000000000000000000e+00 	 1.68627408043501219670e-04 	 0.00000000000000000000e+00 
0.39583 	 0.00000000000000000000e+00 	 2.29345959182210160435e-04 	 0.00000000000000000000e+00 
0.40417 	 0.00000000000000000000e+00 	 2.18177783050816661127e-04 	 0.00000000000000000000e+00 
0.41250 	 0.00000000000000000000e+00 	 2.66624554099631385761e-04 	 0.00000000000000000000e+00 
0.42083 	 0.00000000000000000000e+00 	 2.72807308492503805195e-04 	 0.00000000000000000000e+00 
0.42917 	 0.00000000000000000000e+00 	 2.88448667937399848022e-04 	 0.00000000000000000000e+00 
0.43750 	 0.00000000000000000000e+00 	 2.93519830338673855686e-04 	 0.00000000000000000000e+00 
0.44583 	 0.00000000000000000000e+00 	 2.86221677229286887087e-04 	 0.00000000000000000000e+00 
0.45417 	 0.00000000000000000000e+00 	 3.03191972345678547110e-04 	 0.00000000000000000000e+00 
0.46250 	 0.00000000000000000000e+00 	 3.78795927797051393358e-04 	 0.00000000000000000000e+00 
0.47083 	 0.00000000000000000000e+00 	 5.51324220975249121302e-04 	 0.00000000000000000000e+00 
0.47917 	 0.00000000000000000000e+00 	 5.67470118203229362958e-04 	 0.00000000000000000000e+00 
0.48750 	 0.00000000000000000000e+00 	 6.08288158883279594241e-04 	 0.00000000000000000000e+00 
0.49583 	 0.00000000000000000000e+00 	 8.25212896917244657403e-04 	 0.00000000000000000000e+00 
0.50417 	 0.00000000000000000000e+00 	 7.79382635216120927407e-04 	 0.00000000000000000000e+00 
0.51250 	 0.00000000000000000000e+00 	 8.81377140352065935325e-04 	 0.00000000000000000000e+00 
0.52083 	 0.00000000000000000000e+00 	 9.71877298756312663248e-04 	 0.00000000000000000000e+00 
0.52917 	 0.00000000000000000000e+00 	 1.08063592302502743323e-03 	 0.00000000000000000000e+00 
0.53750 	 0.00000000000000000000e+00 	 1.10549462623005158995e-03 	 0.00000000000000000000e+00 
0.54583 	 0.00000000000000000000e+00 	 1.24781655590363010216e-03 	 0.00000000000000000000e+00 
0.55417 	 0.00000000000000000000e+00 	 1.41556156825455785146e-03 	 0.00000000000000000000e+00 
0.56250 	 0.00000000000000000000e+00 	 1.59715520551364869271e-03 	 0.00000000000000000000e+00 
0.57083 	 0.00000000000000000000e+00 	 1.66020270705280101851e-03 	 0.00000000000000000000e+00 
0.57917 	 0.00000000000000000000e+00 	 1.72232182990180219227e-03 	 0.00000000000000000000e+00 
0.58750 	 0.00000000000000000000e+00 	 1.81764757094177251823e-03 	 0.00000000000000000000e+00 
0.59583 	 0.00000000000000000000e+00 	 1.98695876666030472532e-03 	 0.00000000000000000000e+00 
0.60417 	 0.00000000000000000000e+00 	 2.35195350289764577856e-03 	 0.00000000000000000000e+00 
0.61250 	 0.00000000000000000000e+00 	 2.65308544677846699228e-03 	 0.00000000000000000000e+00 
