time elapsed: 38.6884 seconds

=================================

sim results:

number of photons = 100000000
overflow: 1.35366790000000000000e+07
sum: 8.64633210000000000000e+07
sum: 8.64633210000000000000e+07
avg: 8.64633210000000040907e-01
perc_in: 86.46

number of photons = 100000000
bin size = 0.00833 [cm] 
last row is overflow. Ignore.
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
0.00417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.72442000000000017490e-01 
0.01250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.72755200000000030958e-01 
0.02083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.72656800000000032469e-01 
0.02917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.74428000000000005265e-01 
0.03750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.72320799999999973995e-01 
0.04583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73718800000000039851e-01 
0.05417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73658800000000035357e-01 
0.06250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73542400000000018867e-01 
0.07083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73837600000000014333e-01 
0.07917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.74556399999999978245e-01 
0.08750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73451200000000005375e-01 
0.09583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.73812399999999955824e-01 
0.10417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.74118399999999984296e-01 
0.11250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75809199999999976605e-01 
0.12083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75444400000000033657e-01 
0.12917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.74292399999999991778e-01 
0.13750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75490000000000012648e-01 
0.14583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75930400000000020100e-01 
0.15417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75608799999999987129e-01 
0.16250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.75970000000000048601e-01 
0.17083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.77266000000000012449e-01 
0.17917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.77929599999999998872e-01 
0.18750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.77486800000000033428e-01 
0.19583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.77237200000000016953e-01 
0.20417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.79179999999999983729e-01 
0.21250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.79017999999999988248e-01 
0.22083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.79388799999999992707e-01 
0.22917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.80352400000000001601e-01 
0.23750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.80660799999999988064e-01 
0.24583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.80990800000000040537e-01 
0.25417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.81234399999999995501e-01 
0.26250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.81811599999999995436e-01 
0.27083 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.83292399999999999771e-01 
0.27917 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.83210799999999984777e-01 
0.28750 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.83684800000000014730e-01 
0.29583 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.84817600000000004101e-01 
0.30417 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.85113999999999978563e-01 
0.31250 	 0.00000000000000000000e+00 	 0.00000000000000000000e+00 	 2.87505600000000027805e-01 
